cod_ibge;Municipio;Valor;Ano;Tipo;Valor Estado;Indicador 1;Indicador 2;Indicador 3;Indicador 4;Indicador 5;
3546702;Santa Gertrudes;4,940711462;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546702;Santa Gertrudes;8,040201005;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546702;Santa Gertrudes;6,458557589;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546702;Santa Gertrudes;11,48105626;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546801;Santa Isabel;17,27957466;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546801;Santa Isabel;13,41081806;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546801;Santa Isabel;13,04145319;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546801;Santa Isabel;11,91611058;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546801;Santa Isabel;15,96292482;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546801;Santa Isabel;10,6741573;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546900;Santa Lúcia;9,174311927;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546900;Santa Lúcia;13,41463415;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546900;Santa Lúcia;14,2118863;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546900;Santa Lúcia;21,18644068;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546900;Santa Lúcia;21,97802198;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3546900;Santa Lúcia;15,76182137;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547007;Santa Maria da Serra;10,23890785;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547007;Santa Maria da Serra;10,50788091;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547007;Santa Maria da Serra;13,79310345;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547007;Santa Maria da Serra;15,67944251;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547007;Santa Maria da Serra;16,18705036;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547007;Santa Maria da Serra;10,86956522;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547106;Santa Mercedes;15,625;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547106;Santa Mercedes;7,246376812;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547106;Santa Mercedes;3,875968992;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547106;Santa Mercedes;8,163265306;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547106;Santa Mercedes;8,658008658;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547106;Santa Mercedes;13,51351351;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547205;Santana da Ponte Pensa;12,19512195;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547205;Santana da Ponte Pensa;10,63829787;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547205;Santana da Ponte Pensa;10,41666667;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547205;Santana da Ponte Pensa;0;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547205;Santana da Ponte Pensa;0;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547205;Santana da Ponte Pensa;0;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547304;Santana de Parnaíba;9,268292683;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547304;Santana de Parnaíba;7,267666615;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547304;Santana de Parnaíba;7,178860547;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547304;Santana de Parnaíba;7,713989022;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547304;Santana de Parnaíba;9,372637944;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547304;Santana de Parnaíba;10,34482759;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547403;Santa Rita d'Oeste;12,26993865;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547403;Santa Rita d'Oeste;12,04819277;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547403;Santa Rita d'Oeste;11,83431953;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547403;Santa Rita d'Oeste;6,25;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547403;Santa Rita d'Oeste;0;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547403;Santa Rita d'Oeste;6,289308176;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547502;Santa Rita do Passa Quatro;8,849557522;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547502;Santa Rita do Passa Quatro;11,78010471;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547502;Santa Rita do Passa Quatro;10,55408971;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547502;Santa Rita do Passa Quatro;16,85393258;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547502;Santa Rita do Passa Quatro;20,67946824;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547502;Santa Rita do Passa Quatro;8,403361345;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547601;Santa Rosa de Viterbo;11,80257511;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547601;Santa Rosa de Viterbo;8,567931457;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547601;Santa Rosa de Viterbo;8,588957055;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547601;Santa Rosa de Viterbo;9,126466754;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547601;Santa Rosa de Viterbo;4,470938897;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547601;Santa Rosa de Viterbo;15,15151515;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547650;Santa Salete;10,75268817;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547650;Santa Salete;0;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547650;Santa Salete;0;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547650;Santa Salete;9,345794393;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547650;Santa Salete;8,849557522;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547650;Santa Salete;9,174311927;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547700;Santo Anastácio;9,216589862;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547700;Santo Anastácio;19,28783383;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547700;Santo Anastácio;19,96927803;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547700;Santo Anastácio;9,917355372;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547700;Santo Anastácio;15,49053356;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547700;Santo Anastácio;10,79136691;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547809;Santo André;11,57678781;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547809;Santo André;9,826928718;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547809;Santo André;9,932063211;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547809;Santo André;10,41392534;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547809;Santo André;10,8866628;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547809;Santo André;10,79658864;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547908;Santo Antônio da Alegria;12,47401247;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547908;Santo Antônio da Alegria;14,17004049;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547908;Santo Antônio da Alegria;12,12121212;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547908;Santo Antônio da Alegria;11,74168297;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547908;Santo Antônio da Alegria;8,896797153;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3547908;Santo Antônio da Alegria;9,107468124;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548005;Santo Antônio de Posse;11,80637544;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548005;Santo Antônio de Posse;11,91895113;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548005;Santo Antônio de Posse;10,76555024;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548005;Santo Antônio de Posse;5,733944954;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548005;Santo Antônio de Posse;9,20598389;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548005;Santo Antônio de Posse;8,045977011;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548054;Santo Antônio do Aracanguá;19,52580195;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548054;Santo Antônio do Aracanguá;12,7064803;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548054;Santo Antônio do Aracanguá;16,4765526;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548054;Santo Antônio do Aracanguá;14,43569554;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548054;Santo Antônio do Aracanguá;17,16738197;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548054;Santo Antônio do Aracanguá;16,28664495;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548104;Santo Antônio do Jardim;18,735363;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548104;Santo Antônio do Jardim;17,94871795;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548104;Santo Antônio do Jardim;17,36972705;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548104;Santo Antônio do Jardim;15,42416452;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548104;Santo Antônio do Jardim;12,56281407;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548104;Santo Antônio do Jardim;9,708737864;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548203;Santo Antônio do Pinhal;26,52106084;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548203;Santo Antônio do Pinhal;21,03559871;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548203;Santo Antônio do Pinhal;21,31147541;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548203;Santo Antônio do Pinhal;22,29845626;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548203;Santo Antônio do Pinhal;17,33102253;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548203;Santo Antônio do Pinhal;13,96160558;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548302;Santo Expedito;13,76146789;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548302;Santo Expedito;22,02643172;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548302;Santo Expedito;16,2601626;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548302;Santo Expedito;7,90513834;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548302;Santo Expedito;4,081632653;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548302;Santo Expedito;0;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548401;Santópolis do Aguapeí;14,18439716;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548401;Santópolis do Aguapeí;9,523809524;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548401;Santópolis do Aguapeí;9,411764706;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548401;Santópolis do Aguapeí;10,61007958;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548401;Santópolis do Aguapeí;5,649717514;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548401;Santópolis do Aguapeí;3,115264798;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548500;Santos;14,97879109;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548500;Santos;13,66024518;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548500;Santos;11,31805158;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548500;Santos;9,722860205;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548500;Santos;9,196390202;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548500;Santos;8,642088811;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548609;São Bento do Sapucaí;9,195402299;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548609;São Bento do Sapucaí;10,58201058;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548609;São Bento do Sapucaí;13,40482574;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548609;São Bento do Sapucaí;8,645533141;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548609;São Bento do Sapucaí;6,042296073;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548609;São Bento do Sapucaí;15,77287066;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548708;São Bernardo do Campo;11,20689655;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548708;São Bernardo do Campo;10,78693549;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548708;São Bernardo do Campo;10,26518392;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548708;São Bernardo do Campo;9,973735829;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548708;São Bernardo do Campo;10,58989945;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548708;São Bernardo do Campo;10,53529537;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548807;São Caetano do Sul;8,309726157;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548807;São Caetano do Sul;9,464870768;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548807;São Caetano do Sul;9,674418605;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548807;São Caetano do Sul;7,704785077;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548807;São Caetano do Sul;7,753705815;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548807;São Caetano do Sul;8,175042077;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548906;São Carlos;13,97685084;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548906;São Carlos;9,716852993;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548906;São Carlos;9,443752594;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548906;São Carlos;9,659214239;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548906;São Carlos;11,90756897;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3548906;São Carlos;12,89398281;2024;Longevidade;12,48;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3549003;São Francisco;20,2020202;2014;Longevidade;13,43;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3549003;São Francisco;10;2016;Longevidade;12,46;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3549003;São Francisco;10,15228426;2018;Longevidade;12,31;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3549003;São Francisco;5,319148936;2020;Longevidade;11,96;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
3549003;São Francisco;5,376344086;2022;Longevidade;12,24;;Taxas de mortalidade perinatal (por mil nascidos vivos);;;;
